"subjectkey","subjectkey_numeric","class","prob1","prob2","prob3","prob4","prob5"
"NDAR_INVN3YUHW7U",8239,4,0.0028005061139065,5.86737661243814e-14,0.432216628275074,0.564900707366447,8.21582445130726e-05
"NDAR_INVN4800E3M",8240,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVN4BPDTK4",8241,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVN4DBED7D",8242,5,1.4623980494633e-06,4.20021036244095e-06,2.71486402492612e-05,3.54825523565614e-05,0.999931706198982
"NDAR_INVN4F57516",8243,4,1.3951976406965e-05,7.2254158217734e-11,0.429523671560864,0.561361399422383,0.00910097696809221
"NDAR_INVN4G2HXY1",8244,5,0.000840172357027009,5.31353770823997e-07,0.00999940061757763,0.0130690463197309,0.976090849351894
"NDAR_INVN4H2VUF6",8245,1,0.920225602914782,0.000204675784383949,0.00178806005403676,0.00233710617501469,0.0754445550717831
"NDAR_INVN4L0J1AL",8246,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVN4YXHNL8",8247,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVN52TVLYF",8248,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVN53926NR",8249,4,0.000340400684961308,3.96747794855743e-14,0.433202831347694,0.566181058201116,0.000275709766189489
"NDAR_INVN542D50W",8250,4,0.074449431932248,5.09013644163414e-10,0.399198835845951,0.521757191492184,0.00459454022060346
"NDAR_INVN58UMDJ3",8251,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVN5919504",8252,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVN5BG5LUD",8253,4,7.63223311169004e-06,6.44519841046098e-15,0.433174233927112,0.566131299318713,0.000686834521056921
"NDAR_INVN5BUFTWL",8254,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVN5FRRMAK",8255,4,9.35822948503301e-05,6.51024109445732e-12,0.433227685297399,0.566204156717441,0.000474575683799923
"NDAR_INVN5H1K388",8256,4,0.00335354150780061,5.36570525777251e-10,0.427896269942269,0.559254825051571,0.00949536296178958
"NDAR_INVN5HX249Z",8257,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVN5R5EDC3",8258,5,0.000738981538536088,0.00463493877340365,1.09993272383759e-05,1.43764683094384e-05,0.994600703892513
"NDAR_INVN5RLE3KR",8259,4,1.01586587758106e-05,1.55455857874476e-14,0.433392165843838,0.566417283378418,0.000180392118952962
"NDAR_INVN5UEMDUZ",8260,4,7.54957577624595e-06,5.86224684949e-15,0.433192710399701,0.566155457050006,0.00064428297451033
"NDAR_INVN5VGRRXB",8261,4,0.00497332317322974,8.29636724596046e-12,0.430654414885735,0.562860850565896,0.00151141136684266
"NDAR_INVN5XU9AVH",8262,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVN66GLBBM",8263,1,0.95016414514695,5.839299543811e-08,0.0209048856074183,0.0273238030597403,0.00160710779289591
"NDAR_INVN6BH556Y",8264,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVN6D2HAYA",8265,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVN6E9XK0R",8266,4,0.108217579421184,3.20196579853727e-08,0.355192848740936,0.464240517157018,0.0723490226612053
"NDAR_INVN6EULLPB",8267,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVN6F1W041",8268,4,5.74738831016811e-06,4.1132412401317e-17,0.433468539054464,0.566517091380074,8.62217715175846e-06
"NDAR_INVN6MYRELB",8269,4,0.000703472632029652,1.57681735891939e-13,0.432961805997245,0.565868273118025,0.000466448252542276
"NDAR_INVN6N0V2FU",8270,4,0.000361616566046532,2.00081287106003e-15,0.43330034436287,0.566310518536969,2.75205341129097e-05
"NDAR_INVN6R4KJPT",8271,4,2.75491941674135e-06,9.38763890200511e-16,0.433257636040891,0.566234722266395,0.000504886773296847
"NDAR_INVN6UYBJ3E",8272,4,0.000760684303671609,5.29293106945902e-11,0.430742905623143,0.562964090996681,0.00553231902357481
"NDAR_INVN6VRV5HK",8273,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVN70WP7FM",8274,4,0.00634108313160986,2.21077568841393e-14,0.430706334212039,0.56293076261807,2.18200382595659e-05
"NDAR_INVN72UK9CX",8275,1,0.998327079776255,2.0666629741011e-06,0.000463077119249373,0.000605279176675051,0.000602497264846365
"NDAR_INVN73BT0HM",8276,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVN7FKUA2W",8277,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVN7MH5976",8278,1,0.69585155878185,2.06777882622754e-07,0.11425983293888,0.149340912212724,0.0405474892886636
"NDAR_INVN7UFARMD",8279,2,4.19771244266033e-05,0.999899103465637,4.52983556515401e-13,5.9210937005883e-13,5.89194088908017e-05
"NDAR_INVN87U1DM1",8280,4,1.01586587758106e-05,1.55455857874476e-14,0.433392165843838,0.566417283378418,0.000180392118952962
"NDAR_INVN88C09ZT",8281,4,0.00121087109620963,3.78956943383633e-11,0.427311948262194,0.558485590319619,0.0129915902840817
"NDAR_INVN8E1A40C",8282,4,0.000161715881307603,4.33523627942718e-16,0.433393335877705,0.566429585913666,1.53623273211889e-05
"NDAR_INVN8KGV116",8283,4,0.259877022906232,9.70932955877897e-09,0.311657254023728,0.407340794147266,0.0211249192134435
"NDAR_INVN8P9M0EX",8284,4,5.55987816622266e-06,5.14685871650397e-14,0.433107230385916,0.566044091184188,0.000843118551679008
"NDAR_INVN8RFAZ29",8285,4,5.55987816622266e-06,5.14685871650397e-14,0.433107230385916,0.566044091184188,0.000843118551679008
"NDAR_INVN8V2AN3W",8286,1,0.934693244429587,0.000277111497280326,0.00116611910544913,0.00152419434274565,0.0623393306249383
"NDAR_INVN8V7KR39",8287,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVN8V9JFDL",8288,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVN8VXKZGH",8289,4,0.036347442765532,2.96926207730418e-12,0.417599407952455,0.545804453421336,0.000248695857707822
"NDAR_INVN8WMY397",8290,4,0.00153675138338743,2.49191281248468e-12,0.431868973455504,0.564441621653904,0.00215265350471257
"NDAR_INVN93CC8AU",8291,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVN93YP92E",8292,4,0.000552266080915391,6.97160782259175e-12,0.430472521183647,0.562614075913732,0.00636113681473387
"NDAR_INVN98DVNK8",8293,4,0.000179491029237562,4.15606107939331e-15,0.43336920257616,0.566399595454318,5.17109402808237e-05
"NDAR_INVN98L0THW",8294,2,0.0495049267766763,0.693754449282991,2.57525879167525e-06,3.36605900138426e-06,0.256734682622539
"NDAR_INVN98XYXM3",8295,4,1.23270413612326e-05,4.50499543927275e-13,0.42826083816835,0.559709351536129,0.0120174832537088
"NDAR_INVN9D4XZKE",8296,4,0.289013685765552,5.61906419396354e-10,0.307215657584018,0.401537103529516,0.00223355255900663
"NDAR_INVN9EX2F1A",8297,4,2.81466702752678e-05,2.88705298217615e-13,0.43138445872219,0.563795400350513,0.00479199425673258
"NDAR_INVN9JLFY1D",8298,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVN9X5J0M6",8299,4,0.000311467916833072,6.06256639723023e-10,0.336868918058853,0.440273877644593,0.222545735773465
"NDAR_INVNA0D3G9K",8300,4,0.0444581458982974,8.11162792978176e-09,0.40932106573788,0.534986139699931,0.0112346405522644
"NDAR_INVNA0JBJZ6",8301,4,0.000148390050471368,1.4180880115014e-13,0.433034968397694,0.565959887845758,0.000856753705935302
"NDAR_INVNA11366W",8302,4,0.0001662990445136,2.80373490195356e-07,0.414433707912614,0.541641784868733,0.0437579278006495
"NDAR_INVNA6CENPC",8303,1,0.496811632541009,2.53842087187985e-06,0.117607296895566,0.153715996072131,0.231862536070422
"NDAR_INVNA7M4ME8",8304,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVNA8XT5V1",8305,1,0.802668052421125,6.85834568819508e-08,0.084845531837165,0.110897072332306,0.00158927482594684
"NDAR_INVNACZ6DC5",8306,4,1.23270413612326e-05,4.50499543927275e-13,0.42826083816835,0.559709351536129,0.0120174832537088
"NDAR_INVNAFXDF3U",8307,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVNAJWH1CY",8308,5,0.108173778120033,1.07458646216303e-05,0.0291407684956861,0.0380874783908725,0.824587229128787
"NDAR_INVNAPE75LG",8309,4,1.23270413612326e-05,4.50499543927275e-13,0.42826083816835,0.559709351536129,0.0120174832537088
"NDAR_INVNB03VB7J",8310,4,0.000779386118540831,6.93939715934391e-14,0.43306348625184,0.566004523663266,0.000152603966283963
"NDAR_INVNB6EVP2A",8311,4,0.000496874269627773,8.23893924271493e-16,0.433247983492726,0.566243938788053,1.12034495931988e-05
"NDAR_INVNB7DWNKK",8312,4,1.03776805814461e-05,2.82156739557518e-17,0.433468502015897,0.5665177010975,3.41920602085289e-06
"NDAR_INVNB7FB7HX",8313,4,4.16143678468273e-05,3.10557414195412e-15,0.433402908602194,0.566437696506818,0.000117780523137506
"NDAR_INVNBCLFXHV",8314,1,0.999419667380949,0.000101868320632088,1.01728608482016e-05,1.32969616092532e-05,0.000454994475961324
"NDAR_INVNBJ852WE",8315,4,0.000244014182742291,1.01651539681942e-15,0.433361546726322,0.566389029812303,5.40927863165774e-06
"NDAR_INVNBJHR1RV",8316,5,0.000105336049668545,7.11458580757995e-10,0.253521676514884,0.33134033344484,0.415032653279148
"NDAR_INVNBMXW84N",8317,4,2.9891314773381e-05,1.32863445659467e-15,0.433408587485054,0.56644178584451,0.000119735355661663
"NDAR_INVNBNVKVCC",8318,5,0.0313478043420139,0.0729982575401502,1.82389912060905e-05,2.38394535849522e-05,0.895611859673045
"NDAR_INVNBTG8FF5",8319,5,0.0782108704522439,0.000106139364066111,0.00642185022635454,0.00839354387928585,0.90686759607805
"NDAR_INVNBU3UA23",8320,4,0.000328670835550945,6.06611889736449e-14,0.433275841583197,0.56627215101173,0.000123336569460681
"NDAR_INVNC0VMHJK",8321,4,7.63223311169004e-06,6.44519841046098e-15,0.433174233927112,0.566131299318713,0.000686834521056921
"NDAR_INVNC2BCXWR",8322,5,0.000750560588719485,0.000149782860901316,0.000168847151280119,0.00022068554712008,0.998710123851979
"NDAR_INVNC5V6UTJ",8323,4,0.0027915500419989,2.66669109701718e-11,0.429865805208317,0.561827069733567,0.00551557498945003
"NDAR_INVNC7PM9RJ",8324,4,8.19882328581504e-06,1.87429126244232e-17,0.43346595992868,0.56651386238946,1.19788585741722e-05
"NDAR_INVNCA4LR1R",8325,4,0.000100482001943841,1.32804190824156e-17,0.433425842635411,0.566472133621485,1.54174116022898e-06
"NDAR_INVNCEE4GWH",8326,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVNCEUKV27",8327,4,1.3951976406965e-05,7.2254158217734e-11,0.429523671560864,0.561361399422383,0.00910097696809221
"NDAR_INVNCM19JA9",8328,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVNCM6KXZT",8329,1,0.411849898379749,6.44298918704613e-07,0.190407563633657,0.248867210341893,0.148874683345781
"NDAR_INVNCUV83U4",8330,5,0.000155492514964034,5.85603367998453e-06,0.00355877749959102,0.00465126648641245,0.991628607465352
"NDAR_INVND1UG4ZP",8331,4,2.33943757141798e-05,9.99760714163801e-15,0.433276604812836,0.566269522762391,0.000430478049048981
"NDAR_INVND5XWHDF",8332,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVND6DPGMT",8333,4,0.000557317339687437,1.87178843011835e-08,0.285224949138315,0.372779909838489,0.341437804965624
"NDAR_INVNDCR1NEX",8334,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVNDEK4K38",8335,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVNDF1FD44",8336,4,6.84237959256318e-05,3.00693021310375e-17,0.433439681667512,0.566488128626142,3.76591042096308e-06
"NDAR_INVNDGUJMHY",8337,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVNDJD26TK",8338,4,0.00516405428943392,3.04167456098882e-10,0.421675066234883,0.551123094936107,0.0220377842354089
"NDAR_INVNDLB4UTU",8339,4,0.0255222248527323,1.24848022459602e-10,0.420847506527701,0.55004850342477,0.00358176506994932
"NDAR_INVNDTALD7T",8340,4,7.54957577624595e-06,5.86224684949e-15,0.433192710399701,0.566155457050006,0.00064428297451033
"NDAR_INVNDTCY532",8341,2,1.5266201142982e-06,0.997883414661783,2.51102069154362e-12,3.28213390086924e-12,0.00211505871230935
"NDAR_INVNDULXB1V",8342,5,1.96489325077531e-09,1.26570079231836e-05,5.24970184225463e-08,6.86112034613667e-08,0.999987219918962
"NDAR_INVNDYK09VH",8343,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVNE28ULRV",8344,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVNE5HMEV6",8345,1,0.897757215375631,0.000612888885459338,0.000982936692437974,0.00128476283467777,0.0993621962117939
"NDAR_INVNE8U2H3X",8346,1,0.732838570767924,0.119882642417901,0.0188000646119274,0.0245723137817667,0.103906408420481
"NDAR_INVNEBJA9J9",8347,4,0.000555594621213206,2.22839120169607e-13,0.433023839727478,0.565950602528248,0.000469963122838049
"NDAR_INVNEGNRZ5L",8348,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVNEJ8RBUG",8349,1,0.794258984896645,1.34930646691436e-07,0.0808647428088306,0.105692944373195,0.019183192990683
"NDAR_INVNEM5D36M",8350,4,1.84895213773308e-05,1.63246412695205e-17,0.433462562571175,0.566512910903552,6.03700389624592e-06
"NDAR_INVNEMEFF9L",8351,4,3.96693164681748e-05,2.86990119615971e-15,0.433405107140159,0.566440415908645,0.000114807634724786
"NDAR_INVNEPC9JXH",8352,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVNER12NXX",8353,4,4.16958587523247e-05,1.42181575733361e-17,0.43345228910145,0.566502972609864,3.04242993346842e-06
"NDAR_INVNERE3UUN",8354,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVNEZBVR4A",8355,4,0.000123312906586854,1.74226210229979e-14,0.433285708980992,0.56628560850832,0.000305369604083678
"NDAR_INVNF2BWTVU",8356,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVNF8FVG3V",8357,5,0.304738734745541,0.0149888017836534,0.159641809630924,0.208653450934381,0.3119772029055
"NDAR_INVNFBP257T",8358,4,0.000555594621213206,2.22839120169607e-13,0.433023839727478,0.565950602528248,0.000469963122838049
"NDAR_INVNFVA3GM5",8359,4,1.93765418132388e-06,8.60664398976162e-14,0.425028166708973,0.555475440940804,0.019494454695956
"NDAR_INVNFWYZZJR",8360,4,5.55987816622266e-06,5.14685871650397e-14,0.433107230385916,0.566044091184188,0.000843118551679008
"NDAR_INVNGAXVYPV",8361,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVNGBV37R2",8362,1,0.999942216062308,5.68709771771128e-05,2.30043589612854e-08,3.00702142719596e-08,8.59885942025699e-07
"NDAR_INVNGJJTJJD",8363,4,3.18007553780857e-05,5.71521655863229e-16,0.433433113317498,0.566474596701095,6.04892260278318e-05
"NDAR_INVNGKCJE4V",8364,4,0.000671434186760878,2.05366120307907e-13,0.433009699800212,0.565932962889383,0.000385903123438583
"NDAR_INVNGL4MJW6",8365,4,0.00637889283641212,4.7014644762079e-13,0.430604887584782,0.562796406159423,0.000219813418912878
"NDAR_INVNGNVU013",8366,4,0.0001662990445136,2.80373490195356e-07,0.414433707912614,0.541641784868733,0.0437579278006495
"NDAR_INVNGT8NC5C",8367,1,0.99925183632577,9.82809750311331e-07,0.000214972008465048,0.000280986144138482,0.000251222711876275
"NDAR_INVNGUM0P6A",8368,4,7.39128289500524e-05,5.37146297139547e-16,0.433425832284976,0.56646865073123,3.16041548428377e-05
"NDAR_INVNHBWEUN0",8369,4,0.00365223277135784,5.84945114791264e-16,0.431880491311006,0.564465201674331,2.07424330418031e-06
"NDAR_INVNHF7ECGW",8370,4,0.00031752222270144,6.54609129158468e-10,0.333466763793655,0.435827456705672,0.230388256623362
"NDAR_INVNHKNUNA6",8371,4,1.73076500523255e-05,4.10218267550172e-15,0.43334825772442,0.566362431944371,0.000272002681153073
"NDAR_INVNHL7P38J",8372,4,5.55987816622266e-06,5.14685871650397e-14,0.433107230385916,0.566044091184188,0.000843118551679008
"NDAR_INVNHN8DBMA",8373,5,0.00184167691566333,5.3606882029812e-08,0.0887758625048202,0.116027881216741,0.793354525755894
"NDAR_INVNHRALH87",8374,4,1.3951976406965e-05,7.2254158217734e-11,0.429523671560864,0.561361399422383,0.00910097696809221
"NDAR_INVNHT4ULK3",8375,2,0.0564348528930403,0.79735028191131,6.42006158742072e-07,8.39159894622394e-07,0.146213384029596
"NDAR_INVNHVAX6N2",8376,4,1.73076500523255e-05,4.10218267550172e-15,0.43334825772442,0.566362431944371,0.000272002681153073
"NDAR_INVNHW1MYD8",8377,4,0.00572687681260836,7.06260150020964e-12,0.430458464728745,0.562605428725531,0.00120922972605345
"NDAR_INVNHW5VBD8",8378,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVNHX1P9GX",8379,1,0.695594255251752,0.00839826157549922,0.00020569677656189,0.000268859471218841,0.295532926924968
"NDAR_INVNHZ8AAGB",8380,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVNJ0YZWA1",8381,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVNJ3MLYLN",8382,4,0.0215504732918821,3.71838702040147e-10,0.420126336397262,0.549104627614382,0.00921856232463553
"NDAR_INVNJA6E3NT",8383,4,9.4025766401492e-05,1.23831092625598e-17,0.433428747631179,0.566475693375556,1.53322686367016e-06
"NDAR_INVNJGJ5FRB",8384,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVNJJKF0G9",8385,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVNJRMP62L",8386,2,0.000159975232854786,0.979154810852802,8.88527965532645e-10,1.16138405542262e-09,0.0206852118644309
"NDAR_INVNJUFTFPL",8387,4,0.0221347692178569,1.18179794647989e-11,0.423577819700315,0.55361778148086,0.000669629589150348
"NDAR_INVNJV8EH3R",8388,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVNJZ2654E",8389,5,0.0104379311549842,4.68475277339281e-07,0.0894756715935972,0.116944250349355,0.783141678426786
"NDAR_INVNJZ90LJV",8390,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVNK028N92",8391,2,0.209113735729994,0.776964609280919,1.49148430114847e-07,1.94954138394618e-07,0.0139213108865184
"NDAR_INVNK12ULUJ",8392,1,0.980412981063382,0.00481755473332981,2.78991996582898e-05,3.64668576948851e-05,0.0147050981459347
"NDAR_INVNKBLG2AL",8393,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVNKCFGVZJ",8394,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVNKD30CF3",8395,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVNKDAKNDG",8396,4,8.73364788761329e-05,4.93022182919051e-13,0.432044355610113,0.564662257211856,0.00320605069866174
"NDAR_INVNKHR1FP8",8397,4,0.08429209469073,1.29921165935624e-08,0.393471458593132,0.514270671519197,0.00796576220482432
"NDAR_INVNKL9ZDUT",8398,4,9.7146857922306e-05,2.15518386239195e-15,0.433407121904172,0.566446970105822,4.8761132082206e-05
"NDAR_INVNKLXDVZ4",8399,4,0.0001662990445136,2.80373490195356e-07,0.414433707912614,0.541641784868733,0.0437579278006495
"NDAR_INVNKNMHEML",8400,4,1.73076500523255e-05,4.10218267550172e-15,0.43334825772442,0.566362431944371,0.000272002681153073
"NDAR_INVNKW63Z0P",8401,2,2.13230444969266e-05,0.999977793908389,5.27471304119731e-15,6.89493733570591e-15,8.83047102143583e-07
"NDAR_INVNKWEHXRD",8402,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVNKYNEYLV",8403,4,0.000907294008190809,5.00358298983879e-13,0.43280976190569,0.565672385479203,0.000610558606416066
"NDAR_INVNLDXXNVV",8404,4,6.46805562034764e-05,2.02505494630128e-13,0.432565195814982,0.565342235550354,0.00202788807825884
"NDAR_INVNLE5Z05F",8405,1,0.499735590975997,5.72752744880622e-06,0.0834275638303166,0.109042288031524,0.307788829634713
"NDAR_INVNLHKGHPB",8406,1,0.987166501152579,8.21425302683641e-05,0.000543315601729033,0.000710153846802369,0.0114978868686216
"NDAR_INVNLHUL300",8407,4,0.00250981449136161,3.22182517456803e-13,0.432286214582214,0.564992636131825,0.000211334794277883
"NDAR_INVNLL5U5K7",8408,5,0.331700303892771,0.000294362234346118,0.00598630055746604,0.00782434665704453,0.654194686658372
"NDAR_INVNLN4DGBT",8409,4,0.000382660923298752,4.06115456820038e-16,0.43329921537012,0.566310220413226,7.90329335534054e-06
"NDAR_INVNM1UPRPA",8410,1,0.456461908736472,1.29901426101304e-07,0.231236744173364,0.302233835058219,0.0100673821305187
"NDAR_INVNM81RNFR",8411,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVNM82BUZL",8412,4,7.63223311169004e-06,6.44519841046098e-15,0.433174233927112,0.566131299318713,0.000686834521056921
"NDAR_INVNMC8EYAA",8413,4,0.000179491029237562,4.15606107939331e-15,0.43336920257616,0.566399595454318,5.17109402808237e-05
"NDAR_INVNMHULM8G",8414,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVNMJZEZRD",8415,4,8.73364788761329e-05,4.93022182919051e-13,0.432044355610113,0.564662257211856,0.00320605069866174
"NDAR_INVNMRZ1KX9",8416,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVNN0RLX9M",8417,4,3.63556869760183e-06,2.15191685612733e-17,0.433464339651454,0.566508256136629,2.3768643219401e-05
"NDAR_INVNN1MW2UN",8418,1,0.999767125224209,7.95526138301574e-05,5.63160549761283e-06,7.36114133563781e-06,0.000140329415127607
"NDAR_INVNNA7JH41",8419,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVNNC4ZB88",8420,4,0.0001662990445136,2.80373490195356e-07,0.414433707912614,0.541641784868733,0.0437579278006495
"NDAR_INVNNGRWVM6",8421,5,0.000284531522741863,0.33801421681778,7.61076306135476e-08,9.94766457110191e-08,0.661701076075202
"NDAR_INVNNH6EZH4",8422,4,0.00946897971160002,5.75421181326777e-09,0.417806546692982,0.546070614349667,0.02665385349154
"NDAR_INVNNN5FFAL",8423,1,0.982253356548479,4.57977341426632e-10,0.00768216270357791,0.0100410709928741,2.34092970911955e-05
"NDAR_INVNNNG8Z3V",8424,5,0.0504291217953376,0.122566102765547,1.58789983519227e-05,2.07548816652568e-05,0.826968141559098
"NDAR_INVNNNX0496",8425,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVNNPFHUUY",8426,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVNNVUN23M",8427,4,0.0829950452356536,1.05875145653181e-12,0.397459414978857,0.519485278007615,6.02617768153893e-05
"NDAR_INVNNZDV7GK",8428,4,0.000259019312419842,1.86810117660921e-13,0.432889427123626,0.565769396210311,0.00108215735345597
"NDAR_INVNP03A4NN",8429,1,0.945272837165216,1.59163380488352e-05,0.00687647849528008,0.00898793567223223,0.0388468323292226
"NDAR_INVNP0MNAB4",8430,1,0.877974256157658,0.103965802648836,2.80244424566592e-06,3.66309495391215e-06,0.0180534756543073
"NDAR_INVNP1K27ZZ",8431,4,0.012546413589276,3.83595796080092e-11,0.426955951191759,0.558029956491847,0.00246767868875889
"NDAR_INVNP2BVPR0",8432,4,5.55987816622266e-06,5.14685871650397e-14,0.433107230385916,0.566044091184188,0.000843118551679008
"NDAR_INVNP4AJ4XW",8433,4,0.0170461415697287,8.0216971342994e-15,0.426071348991342,0.556877561796951,4.94764197071339e-06
"NDAR_INVNP54NNW4",8434,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVNP8XX1M5",8435,4,9.09116045886799e-05,2.00755239335609e-15,0.433410060802816,0.566450575074946,4.84525176465995e-05
"NDAR_INVNP98F2ZZ",8436,4,7.54957577624595e-06,5.86224684949e-15,0.433192710399701,0.566155457050006,0.00064428297451033
"NDAR_INVNP9P3E2H",8437,1,0.855477900129224,1.82717508340994e-07,0.0557002593712684,0.0728023058025006,0.0160193519794984
"NDAR_INVNPCKJF8R",8438,4,0.0001662990445136,2.80373490195356e-07,0.414433707912614,0.541641784868733,0.0437579278006495
"NDAR_INVNPDJ80MX",8439,5,0.00716601346729665,0.000603746276261313,0.000192563186432879,0.000251685267724276,0.991785991802285
"NDAR_INVNPJAW7U8",8440,1,0.541024982339923,5.52008713272788e-06,0.148746114747727,0.194413756443939,0.115809626381278
"NDAR_INVNPNAGWRF",8441,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
